source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,pm_membership_prob,pm_dist_mahalanobis,membership_tier
604912853351466240,132.59030350970144,11.700972720121303,0.07640309508331,-10.605829891321909,-3.677541760396556,1.0805811,19.911533,2.4565334,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.5941767289563323,4.642773644886394,probable
604912853351466368,132.59094058476728,11.699654624227986,1.2953152382588276,0.623734935546261,-2.984947155415416,1.2520752,19.57495,1.8023739,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,2.0163394547793642e-11,21.426309885417542,non-member
604912917775108480,132.58157341359112,11.708271280280842,1.6774846894887898,-6.11846321797839,-16.83583623277807,0.9825752,14.853999,1.167594,49.48082,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4809.472,4.524,0.0826,578.7341,0.0321,0.0252,0.0132,1.937808167899327e-298,17.7599887961662,non-member
604912917781019008,132.58763667936174,11.70886463373724,0.8829544306345735,-10.460338503534306,-3.01682310859419,1.0169827,18.445478,2.0315075,,NOT_AVAILABLE,0,False,False,False,False,False,True,False,3586.866,4.6897,-0.6489,644.6016,0.3915,0.2699,0.1522,0.9229356124284172,4.859197300979238,core
604912922070942592,132.59023047716977,11.71235651235957,1.858307274340995,-2.7975808544474168,-3.551852107709184,1.0485083,15.726652,1.3799114,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,4527.8037,4.6732,-0.0925,525.1906,0.2033,0.1553,0.0818,5.590533770075945e-09,13.799071280450866,non-member
604912990790416384,132.61993495757687,11.722722320562491,0.9275808719356944,-8.952106147600304,9.011888069587064,1.158858,19.94526,2.5242958,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,3.9608723991642205e-170,11.991769161505736,non-member
604912990790417536,132.61177128503837,11.715782627683645,0.6816899175879741,-3.4658114251139263,0.5025928065150621,1.7209579,14.392018,0.71635056,3.7031295,NOT_AVAILABLE,0,True,True,False,False,False,True,True,6193.2046,4.2149,-0.491,1307.4714,0.1377,0.1183,0.0641,0.004689314607971729,8.727223825744078,non-member
604913020858614784,132.59700542802196,11.719900742791976,0.5128241293699001,-6.401827348500502,-0.0447256008439025,0.9635377,20.364285,1.3552208,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.0014710067700040594,2.2686279302034045,non-member
604913093869448960,132.57083054437277,11.7098722532639,0.4898188484450484,-4.221175260049904,-6.874446681600216,0.98758554,16.967493,1.0073605,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,5077.6553,4.6993,-0.6503,1308.4127,0.0089,0.0072,0.0039,5.734618143720159e-41,13.338071342190124,non-member
604913093869450112,132.56437802939672,11.706952662702026,0.2827158388192479,-3.326388942341567,-2.071780491969005,1.02684,14.602113,1.0925484,53.94535,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5217.555,3.4963,-0.1299,2445.183,0.312,0.2519,0.1344,0.2516651169256292,11.260011779515285,candidate
604913128229187456,132.56629841439275,11.715815612506292,0.9258588510339576,-3.881643984992044,0.3022667941556214,0.99814993,19.31623,2.41601,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.012765286216850932,7.912164830865833,non-member
604913162588927488,132.55058784905737,11.71471606766157,1.1255264375617482,-10.977457425001012,-2.984442062651169,1.0595208,14.953916,0.960207,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5409.806,4.5944,0.0402,761.5198,0.1173,0.0961,0.051,0.9297996607713099,6.113542787126339,core
604913196948663936,132.56276693977605,11.72522454760354,-0.5954753870021043,-3.192448167638657,-20.229141847592334,1.0236249,19.385836,1.1793251,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.0,27.629836711484085,non-member
604913196948664448,132.55727939202978,11.727024202363037,0.601376795082831,-0.0912483489503503,-0.9897390189034968,1.016541,19.150654,1.983921,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.36239968297398734,18.005200591268153,candidate
604913227012888704,132.5919645307889,11.728640765702854,0.575632507952762,2.7585625178966264,-8.05310752652179,1.0468608,19.683002,1.73456,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,3.9313507381071565e-95,30.908542374825736,non-member
604913227013068800,132.58589727636635,11.726472352541467,-0.1178456801372924,-0.9454283589546182,0.555558769475041,0.9968257,20.049196,0.83478737,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.14945652086403288,14.654142055343211,non-member
604913265668137344,132.5892845783058,11.739319087849612,0.5916947832572119,-5.6935880054008985,0.95095837451194,1.0060287,19.95988,1.8267956,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,3.0722577846585e-08,3.1223870860074947,non-member
604913330092111104,132.58314710054145,11.743097244796164,0.5676529759822867,-1.2461233792752282,-5.76341362084759,0.9258413,15.91351,0.91835976,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,5411.2827,4.5992,-0.0479,1200.6904,0.0242,0.0199,0.0106,8.05100795100836e-36,19.40959081655386,non-member
604913330092400896,132.58496347899342,11.751746886195756,-0.9733001257179508,-3.350028611563099,-1.6819050913429052,0.9466609,20.468073,2.104536,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.7109134162417263,10.867396980803333,probable
604913368747537664,132.62617104032563,11.733890397035957,-0.3584625860522932,1.7632095709843227,-0.6094135108137118,1.0225383,19.146774,1.2416744,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.1524036906811912,22.078830919362954,non-member
604913403107275008,132.63784162391514,11.732985632168482,1.075576492366983,-10.516249531153957,-2.850725700665067,1.0254555,19.41949,2.2674255,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.9335106672505092,5.1339749384749,core
604913433175502464,132.62335900338638,11.739641643690694,1.2952800470039498,-1.6980724037415438,-5.6546657333607735,1.1184177,19.464016,2.2455292,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,7.909331135003206e-33,18.24281905205842,non-member
604913467531999744,132.63447953812098,11.749969932742568,5.411887874011818,0.0958775821046293,-5.962383793232332,0.9471182,20.860157,2.2507458,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,1.3945087803493373e-43,22.76600965551087,non-member
604913471826559616,132.6281605314503,11.755994667637982,-0.1068074986600911,-2.185358324138542,0.5088199970009022,0.9618472,19.567934,0.94433784,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.04369075959635047,11.75471047375217,non-member
604913471826560512,132.6275744209276,11.747615556039754,1.3925989836727186,-10.50392204235017,-3.308431278981312,1.0689349,19.54333,2.5136566,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.862013802887814,4.714017448493466,probable
604913471828208512,132.63232422546147,11.751453455425102,3.7261045496310654,2.610258067968943,-5.988953895227205,1.763643,19.432966,2.9172916,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,3.198423097005084e-54,28.753349132353264,non-member
604913506186297088,132.64572519841667,11.7492277476658,1.4634810958727105,-5.15119036310835,-7.674910422350184,1.0363103,18.999382,2.6173897,,NOT_AVAILABLE,0,False,False,False,False,False,True,False,3324.2466,4.4666,-0.4107,743.6183,0.3567,0.2299,0.1517,9.167873682207986e-50,11.849261844644234,non-member
604913536250548352,132.65908748085454,11.756139997871037,1.1202014609928008,-11.03237060746562,-3.0297417961670794,1.0568861,16.767925,1.5409098,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,4500.287,4.6667,0.3428,825.3608,0.4121,0.3086,0.162,0.9281076989908581,6.204999850796256,core
604913536250718720,132.66709496842313,11.756890272806446,0.8101272237421993,-3.222544925892895,0.658532207608856,0.9930819,20.299105,1.2256165,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.0017159732423012554,9.17133947513761,non-member
604913540546033024,132.65765770055685,11.759851506622564,1.2307761529032537,-10.799158728056591,-3.1069324193362267,0.9355885,16.308594,1.351532,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,4536.6514,4.6583,0.1244,761.0588,0.0839,0.0642,0.0336,0.9196392399904468,5.585753753893674,core
